text,label
@danamoos Heh... the first 'o'. ,0
Good morning world. I am excited to be back to work. ,0
"@mattdavey2 Me neither, going 2 open another! ",0
"@LaVernB Wrap, baby, wrap! I'm here for ya!.. I am doing ok! Cloudy here &amp; waiting on the oil man, but still having a decent day! ",0
"just got home from dallas   i miss it already! im about 2 be like sandy on spongebob, &quot;wish i was back in texas...&quot;",0
I just dropped a tray of food on myself ,0
http://twitpic.com/5ovae - Don't fall asleep when we're around ,0
@croutonff5 theres always time for a movie ,0
Family is over! Back still hurts ,0
"My handsome man got me breakfast from Panera. He is the best, love him to death. I am very blessed, absolutely love my life. ",0
Totally left the house without my camera battery ,0
"@Luke Oh Luke  , why don't you answer me? pleease try it . Love your music ! Hear it the whole day, really !",0
hubby is down with bronchitis. been a good wife n nurse. but am afraid the nurse is catching the bug too ,0
@Tralala_Muriel you're going with Fallon and I? Score ,0
is not looking foward to finals ,0
@Sweetldy1 Good Morning! ,0
Suprisingly I'm the only person who isnt burning in this sun  I've taken precautions today though = suncream is on!,0
"@christianjt Omg, haha. That video was sooo funny! I lover her, too! ",0
Beacccchhh flow ,0
@tarahocson Thanks ,0
@JaeKuzco we will see! Have a great night! Drink one for me ,0
"Today's dives were GR8! Blue Water Wreck was gorgeous, Cement Wreck was equally gorgeous. Watch out 4 photos ",0
"colds nearly gone, yayness!! greys anatomy on tonight . . . . . .double yay! ",0
I really don't know what it is about this time of day which makes me wanna come on twitter! ,0
@bmthofficial I wish I could see you in Sweden but I can't! Gutted  Hope you have a nice time x,0
"have just turned down two tickets to Paris on the euro star for next thursday, I used to be so impulsive ",0
"@straylightrun oh man, thanks so much for that. I'll see you guys there on tuesday then. ",0
@rehna_tu  write away to glory,0
@TeeRibbzz aww thats not fair. i didn't know ,0
well there's a thrid of a page...break time!  hahaa,0
@KimOEsq i dont even know. There are rainbows and stars obviously and a fairy and some mushrooms and a tree and flowers  i was mainly  ...,0
"@_Trystianity_ T-shirt? Do you want me to return that Elvis, cuz he's already on a flight to see you as we speak ",0
Catching up on my emails and blogging. I'm so sorry to all my readers and followers.  You'll have new goodies to make up for my absence.,0
My twitter isn't updating.  How am I to know what everyone famous is doing!?!?!?,0
"still hasn't blogged about Sagada, Davao, Talipanan, Bohol, Camiguin and Cagayan de Oro. Tsk tsk tsk.  http://plurk.com/p/xac6n",0
@Troylynn been too long. miss you guys ,0
@abbylatif just enjoy looking at tweety bird and not to twitt...hehehehe  ,0
@theisjaime ,0
i was watching speak and it fuking made me cry.. fuckes me up that some one would fuck some ones life and that it happends so oftem ,0
Met a girl from NJ last night who ran out onto the club terrace announcing she had peed in a urinal. 3 cheers for cross border drinking ,0
I was sunbathing for 30 mins and i got a slight tan  ,0
@warrenwucinich not as fun as you'd think. ,0
@JayMcGraw sounds like a good relaxing evening!! ,0
@dreimer1217 what makes it worse is that cops do not enforce the law w/ these morons. At least they don't here. Don't even show up ,0
@piccic they never have chicken feet at Ming Court! Got my shiu mai tho ,0
Good news: not as sore as expected from yoga class. Bad news: have started chewing on tongue again in my sleep ,0
"wants something sweet... well, anyways. ",0
@heninger  ;) Did some shots in Candlelight last week: amazing!!,0
Just got back from the city. Had a goodtime with the cuzzos and Jeff! ,0
@Pogue big beautiful whale. . . maybe he should contact witter ,0
one last stop in Chicago before going back to Miami ,0
Surprise!!  Provincial office doors locked at 4:28 PM on Friday. ,0
@chukaman so you can fix it then  yay!,0
@Zulfiqar_RGH indeed! though i got some cool shots of some of their sharks and things. ,0
(Hopefully) Going to the movies today!! ,0
@unseenenergy thank you.  that was perfect.. loved dances with wolves ,0
"@Wossy !!!! yay! is it good? is it fun? it comes out my birthday, and i've already got birthday money that i will use to buy it ",0
parents are over for the night and i ran out of booze (for myself) ,0
"@rem28 @reginagrace18 @sibyl714 i have no idea. whoever gets married first tho, must have that picture in their slideshow ",0
We just got our key made!! Over a hundred dollars later!!! ,0
@Isfet Yeah I'm kind of hoping enough people get the PS3 one for there to be people to play against ,0
"@twilightfairy yeah, I saw sun less sky and went outside to feel rain and all I get bird shit type drizzle.Saw here &amp; there and came back ",0
Crumbs! So sorry to see Rafael Nadal withdrawing from Wimbledon ,0
Aha! Yes! I found some 3 ply kleenexes. ,0
Planning on renting my first movie on Apple TV tonight too ,0
Back from church... back to bills ,0
"@revbartels and bartels, i'm sorry, i cut you out of my display pic ",0
Halfway through  roast chicken and chips MmMm now we're talking any takers?   http://twitpic.com/4ecnm,0
just gave a twitorial... ,0
Last exam went horribly. Almost certainly a fail. Damn. ,0
@TheRealJordin aw that's so sweet! I'm disabled and i have lots of friends who didn't get to go to go to prom.  you made my favorite list,0
"Ooo, unexpected fruit punch fine   Awesome  http://tinyurl.com/d7a46l",0
@tgrburningbrite I've been seeing that tool ,0
enjoyed the crazy magic that was bay to breakers but is hating the pain in her feet/legs ,0
@screamaimdance haha yeah that's the one :] and I tried with my Flickr but I can't even remember my Yahoo ID :S  Added you on my one,0
Yaaay - getting ready to go to the park with my sweet cheeks!  ,0
@TheEllenShow ick.... ,0
I wasn't even in WeHo for 5 min and some guy smacked me in the face...I was on my cell and it few out of my hand and split. My poor nose. ,0
@laurenkel pancakes!! with lemon and sugar thanks! ,0
I'm enjoying a mini-vacation with my husband in La Jolla.  ,0
"@vitaminjeff hey man, just sayin hi, hope ya day is cool, just updated, like proper, my twitter, review, see if im cool man,... lol ",0
Four Year Strong are rocking my world on this sunny day when i am stuck inside with nothing to do ,0
@FitnessforGolf I understand now ,0
Not feeling it tonight. ,0
"@longzheng Damn, I was hoping you were going to say it was a typo and that they're giving them away daily. ",0
Looks like this will be my last #squarespace ,0
"@KatyinIndy  recovery, was very slow, process. Years. Now, able to get around, normally, and have had good health, 4 several years. ",0
Ugghh. Don't feel so good right now. =\ Probably sickk. OH Well. Hey Muthafuckersz&lt;3 ,0
Game was awsome! We won 3-0 lol go Dynamo  out to eat with the Dynamo Girls! @mr_inkredible u missin out nigga! Fam first I feel ya bro...,0
@annakayh your not in school ,0
"The shrubbery and trees situation on the west end of our property is a freakin' disaster. Lot of deadwood, scrap, trash. ",0
@sarei I hope I wake up early for that! I've missed the last 2 weeks ,0
"@anniething1 No, no it isn't! LOL  Although I'm sure my dog Fred would enjoy that. ",0
@aaaashleyyyy  thanks ashley&lt;3,0
@gorphax84 At least I know who one of those people are ,0
@kekeinaction oh ok thanx for replying girl ,0
@mileycyrus why don't your tweets show up for me anymore  it makes me so sadddddd,0
I'm getting mad as rabbits.  Anyway we must &quot;REINVENT LOVE.&quot;,0
@sereneisflash HUH SERENE?! YOU WATCH HANNAH MONTANA ALREADY?!?!?!!?! FUCK YOU ,0
@visuophile I sent you a request ,0
Mr.Shawn Carter is back D.O.A is  that shit ,0
"Yay! I've done my art exam... wow 10 full pages of writing... ow my hand hurts!! lol anyways 8 down, 4 to go!!!!!! ",0
home for the night ,0
@DivineStorm waheyy good morning! ,0
Ramen Noodle is the bees knees! ,0
studyingggg ;; taking exam ;; foooooooood ;; class ;; studyingggg again. o joy ,0
@MonicaMadeja well if u need help im here fosho ,0
@Koori_ #eveonline obviously! ,0
@PaigeTJohnson I hate my biological father too ,0
OAR Wednesday at 7!!! cant wait ,0
"@voluptuouspanic and re: Journey, I KNOW!!! Love the song, love the recognition for a fun song but it's starting to get old... ",0
"@jordanbartowski LOL! I wish you success , my friend ",0
@salisburydowns Thanks for the #FollowFriday - I hope your weekend is wonderful ,0
@adecembertruth awww id love to go... but i cant. ,0
Us ready to relax tomorrow xoxo ,0
NKOTB peeps please watch and explain to me what DDUB means by final Chapter  Cuz I think I'm gonna cry.  http://tinyurl.com/mtoclu,0
"obama, why are images of rape at abu ghraib &quot;not particularly sensational&quot;?! just cuz it's no surprise that the military is cool w/ rape? ",0
Good morning all you stateside folks who are just waking up! ,0
@tallivansunder sounds great and healthy  good luck with your show!!!,0
Everyone seems to be going on holiday  at the moment. I feel so left out ,0
soooooo bored! i badly need a job!  fed up not working!  HELP!!!!!!!!!!!!!!!!!!  XXXXXX,0
watchin 10 things i hate about you ,0
The tile is done and it turned out great! Mom and Dad leave tomorrow morning back to Springfield. ,0
@huggybabe you should probably check yourself in the mirror &amp; photo again ,0
hi been away for awhile but back now - in work at the mo so will catch up with you all laters ,0
"Sooo, my plane for Chicago leaves at the exact time that I had reservations for Club 33... I am going to be eaten alive ",0
So no tattoo today. We got the dates mixed up ,0
It's annoying when people show off their fame 'n fortune to the world. WHATEVERS! I'm 'bout to relax the night away w/ my peoples ,0
"@samuhh IKAW KASI, E.  :| I slept.  OH WELLL, I'LL SEE YOU ON SATT.",0
"Heey my names Becca im new on twitter, im in pitlochry high school teaching myself Re and im stuck  any help offers ? xxxxxxxxxxxxxxx",0
lost hockey 1-0  and ended up sleeping in the sickbay.  and came home and slept again. and almost missed dinner. but didn't miss Rove!,0
http://bit.ly/IULNA  -- Apple Macbook Pro 17\&quot; 2009 - Screen capture failure   Any ideas why it does this from time to time??,0
"I looovee the sun, hello UV 1000000 ",0
Good morning!..getting ready to run some errands...but before I go I have to make sure my niece is comfortable...she's not feeling well ,0
@blackenedsky omg ur into sims I can't stand those games ,0
"@gooberbaby13 aww, it's great!  we all should hang out soon.  [;  @bwanalilolath @acely @allisonjones49 thank you!  ",0
@markhoppus Did you die? I miss you bb ,0
"@paigeholliday lawl, its fun xD. its just basically the status part of myspace and facebook ahaha. ",0
@Jackie1981 No the music's gone again ,0
wants it to be Tuesady now ,0
"I'm in Richmond, VA, apparently... Let's hope I get home tonight. ",0
@ronikayy plenty of things ,0
One is not supposed to have a headache on a Friday. That's just not right. ,0
a female robin just flew into my window and I watched her die in my bushes...  i think i am going to cry now...  ,0
Very sad day. ,0
@r0ckcandy ooo dickie pics...dont mind how bad they are really ,0
"Morning #spotify session. Looking forward to the prom tonight, wondering if the food will be good ",0
@katielive105 It's sunny and warm out here. I'm pissed I gotta work  Get out of da hood (CV) and come kick it in Snobbyville (WC) LOL,0
remember my parents ,0
mmkayy TOTALLY going to bedd now. i mean it!! im only gonna get 3 hours of sleep tonight ,0
man. me n the girls shulda went out. we anit even go bowling.  instead im hme. gettin lazy lol,0
@awenya Hahaha yeah!! T__T I'll try to squeeze out some time in the weekend to do it. ,0
"Watching Gilmore Girls, still in Pjs=D Suppose I should start doing Biology revision soon.... ",0
Walter Cronkite is probably going to die soon. He'll take respectable journalism with him  And that's the way it is.,0
daaaaaa! why is it monday  officially starting to load up on energy drinks!,0
@EETWiz i cannot sleep...combination of travelling and coming home to an empty house ,0
@markmcwilliams Majorca mate. Nice and hot ,0
@Jughead_Jones I don't know what's wrong but I hope everything turns out to be ok. ,0
@belleann someone took or stole my silver camera you used cuz its not in my bag anymore  im' so friggin PISSED!,0
Just got my laptop!  But I have to re-install EVERYTHING back  Gonna take a while.,0
taking pepto... like the boss. ,0
Going to bed. Early Morning. My bf Goes out to eat and meets my family for the 1st time...SCARY!!!! ,0
@KristenCampisi hi love...Twitter is being wierd with my pic right now too! ,0
@machoo92 YAY okay  are you actually going to revise ? i need to cover two topics tommorow !,0
really does miss her man. ,0
just doesn't Feel Like Smiling Today ,0
I AM THE ONE AND ONLY... NOBODY ID RATHER BE ,0
is rove on tonight? i dont think it is ,0
Just got back from church. The sermon was about being grateful with what you have  and don't compare yourself to other people.,0
My tummy feels icky and I didn't even drink tonight ,0
back to my room &quot; home sweet home &quot; ,0
@jasongaunt http://twitpic.com/7gg7z - How rude ,0
@tararenee7 weird that's one of mine too cuz Im kinda fluffy ,0
i'm studying maths   It sucks big time,0
If Rajan Rondo and Ray Allen go to Detroit Pistons..I will be really pissed!!!! ,0
crayons can melt on us for all i care. &quot;i just wasted ten seconds of your life&quot;. gotta love relient k ,0
O-K  now im going 2 go on youtube. cuz im bored -_- haha laterzzz ,0
@angelneptustar I'm quite sure he twittered it *lol* ,0
"@TraceCyrus pfft, I was gonna ask which one hurt the most, so I can avoid that area. ",0
@coollike http://twitpic.com/7j985 - my sister has that clock ,0
@monikaaabitch LOL...are you sure your over him? jksjks i know you are. and i really dont think it's cute...but i cant help it ,0
Today is a good day. ,0
the countdown has started  ,0
@davestagner how many debs at your company? We are 3+4 on two different techs ,0
@JacobLovie Yeah! Its nice that @Schofe replies to people voluntarily. And your lucky to have the big man following you ,0
Just finished hamlet from the hood with @chellez12â¦21 takes my dear but we got it ,0
just watched &quot;Wanted&quot;. one crazy movie... really good! ,0
Writing design feedback  and listening to Sade on a rainy morning.,0
"@brampitoyo Yes, indeed it does set Gravity's Rainbow to music- nationwide collaborative effort. Site up soon with streaming. ",0
I am out of green leaf lettuce. No iceberg is not a good substitute. I am not even sure why it is in my house. ,0
@Desir80s we didn't find anyone. Just missed @crunchyk. No one showed up at WH. They may have went to another 1 or came later. ,0
@SANDYRAHRAH i'm so sorry for your loss sandra ,0
.@PreppyDude Happy National Cancer Survivors Day to you too Duane! As well to all our fellow survivors on twitter! ,0
"@XChadballX i tryed to get up erlie to get a london ticket, seems they solded out now tho  haha im relly angery XD",0
"ah -- that's an old idea and  already sounds top-down, centralized, academic in it's obviousness  Google sleep tight ",0
good day &lt;3. lol running through the fountains  love you all (:,0
there's nothing wrong with alone time.. it's actually one of the best times in the world sometimes ,0
@Sixverstein I know you don't mean it that way but it always feels little like you're having dig at me about the eucl when you say that ,0
Still can't believe that a plane has just vanished whilst flying over the Atlantic. Feel so sorry for the relatives waiting for news. ,0
"hold up, wait a minute, put a little love in it! ",0
Haha... that message was from @lukeybear08.  Apparently he wanted to tweet on daddys account today ,0
"V tired and am missing @timdeville , lion-o and betty  when did I turn into such a homebody?!",0
@JazzyTeeSings Ahahaha I look forward to it!!! ,0
"#smbmsp Hey Folks - it's Concordia UNIVERSITY (not College), University  @concordiastpaul",0
is pissed and pissed off cos Ponderland isn't on @rustyrockets is not here ,0
good morning! seriously sunny day! shame I'm at work ,0
missing @a_fio  lmao!!,0
"my last update of the day: find out ur friends NOW. last thing u want is drama. i'm on team twins.   felemishnish, alyssa â",0
feelin a little sick....think i'm gettin the tummy flu ,0
just in 1 second my entire life fell down...  im so sad...,0
@zbeauvais Yay! Everybody wants a recount - and it looks like it's gonna happen ,0
@pnegron1 i couldnt...it was my phone that i sent the alarm in  if i threw my phone then i wouldnt get his twitter updates *sigh*,0
#followfriday @VelcroShoes for the kind words  I have fans?,0
"@julienrenaud Good one! I like this one more, CS save the world again http://tinyurl.com/cbfqty ",0
i get to see @trent_reznor in concert for the first time tomorrow! (hopefully not the last) dont get to meet him anymore though ,0
"@cre8tivkj Are we looking at the pink glove?  Is that yours? I love using my looms, so easy  But never thought a GLOVE could me be made!",0
@juneleaf me tooooo ,0
think ve destroyed the bass on my headphones   damn these dnb songs!!!! lol,0
"Got let out off college early today! Finished at 1, home for 1:30, tennis on at 1:32! Now this is more like it ",0
"@BrettMcGuire - Not sure. I tried the Power + Home button trick and it worked, it's on again now. I hope it doesn't happen again. ",0
Pissed off ,0
@Seancon EXACTLY! I'm dying here. ,0
@astrowebgirl  You may have to upload from your computer to twitpic.  I hope this gets solved b/c I'd love to see more pics from you.  ,0
Transferring some songs to my celphone ,0
@IAmBeeAye i think that you will get to that point....it shouldn't be that hard especially if you got skills ,0
I want salad....but I have no dressing ,0
"@meganrogers ain't that the truth! even tho Ex Machina was visually richer, i think it was the soundtrack that makes Appleseed my fav ",0
"@oCassieface lmao!!! Girl, last night was soooo much fun!! We have to get together this week to make jello shots! ",0
Late again. Seriously. Shoot me. ,0
"@SteveHealy hi Steve, thanks for following ",0
"@tommcfly plp are saying that you guys will come back to brazil in october, is that true? ",0
Taking a shower :X No picture for ya &gt; see ya in a bit ,0
"The Horrible Slow Murder with the Extremely Inefficient Weapon, http://tinyurl.com/nv65nq ",0
Why does sticky toffee pudding have to be so DAMN good?!?  &lt;3,0
@kristafromsyd those pictures may or may not be the reason you were forgiven so easy. ,0
"@StephenMulhern BGMT is hilarious! gonna miss it haha, have you got anything else lined up soon? dont think i can wait a wholleee yeear  x",0
"@sssshenin And I could just use like people I knew kind of, and also advertise for other actors and shit ",0
started the graduation song ,0
Finally in so Cal  kinda got plane sick =/,0
"C'mon people, Mikey's on his way to the top  3rd row, let's go back to voting! http://bit.ly/PmvRY",0
@jpsale good luck! and dont forget the rings ,0
"A Big Happy Birthday to Mr. Joss Whedon, uber-genius! Pass it on! #jossbday Also, on a sadder note, Ed McMahon passed away ",0
"I hope that what I heard is not true or if it is, it will be on a later date..  crapbag.",0
"I have a pile of homework &amp; studying to do, but the internet &amp; tv is more appealing ",0
@joshwills what about me? ,0
on train to Preston skl soon  listnin to secondhand serenade,0
"@jabogan LOL, why creepy?  ok with me... bummer, school Moodle is down prob'ly due to upgrade at DET this w'end - back Tue, sorry ",0
Just had an omlette! Not a fan of eggs but dads good in the kitchen and we need to go shopping so there is no food in the house ,0
I'm not feeling well  http://myloc.me/4KJ2,0
@moniiiicarose  me too,0
The Closer made me cry. I so know how Brenda Lee feels about her kitty and the last scene was heart wrenching. Miss my Ziggy. ,0
"@jishanvn mua luï¿½n MBP 15 ?i, unibody bï¿½ quï¿½ ",0
@bobbysgirl52 great looking forward to the Apprentice final ,0
@KCKORGEOUS wtf happened to you?!?!  today was busy busy busy and i've done more math than anyone should. still unprepared though. oh well,0
listening to family force 5 ,0
I still feel guilty. ,0
@sillywalrus  dont know...,0
@JustPlainBill good night Bill. Hope no aftershocks to wake you up in the night. ,0
"stressed, but only some days left in school...i don't have energy no more ",0
"The neighbors were setting off fireworks last night. It took me half an hour to get the dog out from under the bed, he was so scared ",0
says G'Nyt Everyone  http://plurk.com/p/y7ale,0
@honorablecnote u aint tweetin ur self I'm here ,0
@pmablog hah - listening to adele over here as well. stupid work keeping me up ,0
"@tweetforatat Unfortunately, no!  Still have lots of packing to do... And thanks darling! ",0
My grandma just died. Thank you for all of the well wishes. Papa was with her. So was her daughter and my brother.  95 good years.,0
no me anda el twitterfox! ,0
@Nigel_Morgan actually the turtle is called Dick. There used to be a Dom too but he died  so the answer is no!,0
the orange is too hard ,0
is in for a fun day ,0
Bored stiil cant go no where &amp;&amp; muh boo had 2 leave me for work  at least im startin to feel better tho!,0
"@ LindsayLohanFC Hi Lindsay , what about following me back? Thanx. ",0
SENIOR day at the skool get to throw water ballons at the jrs lol then senior picnic so no real learnin goin on and thats whats up ,0
@LabattBoo i miss my chocobo   ? http://blip.fm/~5ei99,0
@hearme_roarr Hi! Follow me and let's prove to @mileycyrus that it's a necessity for her to do an asian Tour! ,0
goodbye common people  I will dance like a knob everywhere in your memory,0
@TraceyMmm fair enough ,0
@dailybooth project!! Check out @365booth ,0
@smagmueller so glad u love them. Just dm you. ,0
I really need to go to the hospital. I think smoking has finally taken it's effect on me. ,0
"Off to watch a little TV.....finish up dinner dishes, and turn in 4 the evening ~ see you guys bright and early in the morning!  ttfn ",0
@ohsleepyhead whats wrong? ,0
@thorobredprez $1600 IN 6 DAYS??.....IM DISSAPOINTED  ...NOT GONE CUT IT B,0
@KellyG5 Have you tried adding yourself? I just tried to and it gave me an error. ,0
"Spending as much time with the puppies as I can, since today is my last day with them ",0
Kris and Lisa = Housemates 3 &amp; 4  Yeyy,0
Why aren't my followers/what not appearing on my sidebar??  ,0
"My rabbit just died, right in my arms, while I was giving her a bath  I'll miss her...",0
"really sad that there still have not been any hurricane jackies, and there will not be until at least after 2014.  ",0
"@jonrhoads Naples FL, and it was great ",0
@mandiebear @LidiaAnain @jophesine77 @libertygrrrl @j_e_p Thanks for the tweets. Yep I had a great flight. Enjoyed it greatly! And safe ,0
Left my shoes in St. Louis ,0
"@ronjoe1 to bad you lost, maybe next year? ",0
@HilzFuld super. ,0
@kehau @Rai7Rai @TiksHI i forget that it's only Sunday for you all.  BOO for MONDAYS! ,0
"@artist_pel Hi Pel, @Banksyart is now at @Banksyart2 - has been posting there since having probs with his @Banksyart account.  Peace",0
@MyaLeaha you're welcome chick!  i love you! p.s. yeaayyy no brooklyn for you shawty! hahah,0
"@DevonStebnicki wow, that sounds way more stressful than my job  thought about continuing edu and making a move?",0
@alilovescaity ahh i know gg will be soo good  (love how you twittereddd),0
Thinking about David Carradine... Is that what they mean by Thai-dyed? ,0
I is exhausted... kids smell like clean babies... all tucked in. My turn. ,0
Finally back online.  My IP profile is stuck at 2000 at the moment though ,0
http://twitpic.com/6azkx - Twilight! ,0
ahh andy is so cute ,0
@taratan THANKS FOR THE CHOCS YOU LEFT AT TOCA  yummy!!!,0
revising for bio test tomo   sheesh last week of school n we get a flipin test.,0
@Spizzel I feel u I can respect that ,0
@wanesaleto HI ,0
omg ive just bean woken up by my horrable brother &gt;&lt; he has just bean screeming ,0
Bear garden was fun!  now off to bbq  chicken.,0
"Wow, i've just been called, a posing, obese, fat bitch with no friends who's also an emo. Cyber fights are fun ",0
kitty and dog are now staying at neighors until we leave Tuesday. ,0
@shewar - I don't think he got it ,0
is craving for macha chocolate cake ,0
@BRHuney after 2:30... I don't Know if ill make the appointment with u ,0
Hannah and I are sitting next to the eye ball trees   http://twitpic.com/65zan,0
Happy Mother's Day to my mom! Y'all take time to honor your mom today if you can. ,0
"@finalfashion True, but only if half the time they go &quot;?!?!?!!?!&quot; ",0
@ministrygrounds both Neil- swapping houses with mum. Moving into an empty house would've been much easier ,0
"@b_club Tell us what it is, Ya never know... ",0
off to sunday school. chill day so far ,0
I have to go to work at 5 pm tomorrow. Im sooo tired ,0
lolz cg &amp; sk I hope you're on the beach at catalina cuz you should! but if you're deep in LA I hope you don't just for safety's sake ,0
is no longer attending the SAMA's &quot;due to budget constraints&quot; ,0
http://twitpic.com/6ckrg - bumble-bee ,0
I want some Chocolate ,0
good mornin .. goin down town today ,0
"@SinnamonLove http://twitpic.com/3l21l - Damn baby girl you one of my all time favorites, but you lookin busted on this pic.  the cig ...",0
@chrisnickinson Its overcast here...and still 85 ,0
"Has been white 32GB iPhone 3GS'd. But, the zagg invisibleshield I ordered 2 weeks ago still hasn't arrived, so I'm not using it, yet ",0
"Hello my birthday is coming up on June 23d. Can't wait!!!  Going to bed, school, idk maybe youtube, WoW or something...",0
&quot;...she may be the beauty of the beast....&quot; â¥ the song. Note: I'm not Twitting. Just blipping.  â« http://blip.fm/~7jffc,0
 Great.  ? http://blip.fm/~7df6m,0
Is feeling sick as a dog ,0
White knee high stillettoe boots at this hour of the morning! She's fuckin' gagging for it as well! ,0
"forgot to wake little one up for toilet before I went to bed last night, now I have lots  of bedding to wash. ",0
Still not feeling a bit well though.  but the medicine is  working!  hehe,0
@shakeitblueyes Thanks girl!! ,0
"Looks like I'll be watching the wings from home... alone, again. ",0
@officialjobros http://twitpic.com/4diat - really upset because i live in Australia JONAS doesn't come out till June ,0
@mandeewidrick  standard turnaround is 2 weeks... rushing stuff is pricey ,0
yay for whap SUCCESS. ,0
the mirror will have to wait - cant find the bloody hammer!!! typical!! ,0
@Zoesometimes wut is wrong ,0
@jeromebaker3rd we're living off his Crystal! So who's complaining?!? ,0
@MrsAlpert its a tv show (Attack Of The Show) that talks about technology video games etc..  and will do ,0
Only one week left with the chimpies!!! ,0
hardest day of finals ,0
@kallandar13: I don't know yet... ,0
@pghjen @pgha perhaps some non-monday? i think other new movies are coming out in the upcoming mondays that have preference ,0
is back to reality cuz hes goin bak to bein a celebrity..... ,0
@raffale I like it!  I should have looked at the name earlier!  Are you following closely?,0
Woodhaven keeps me from my one true love in life.    fast food ,0
playin musical chairs ,0
Devils wars prada on the screen ,0
http://twitpic.com/7rrue - Oh no was foolin around at sound check an accidently kicked shar in the face ,0
@parried I'd totally give you an invite if I had some ,0
@toriconte im on youtube now just like you im one three times  oooh yeah,0
Goodnight ,0
California unemployment rate @ 11.2% damn &amp; its gonna get worse ,0
Watching NCIS. ,0
"has almost 100,000 coins on farm town  lol.",0
just sold all his stocks yesterday and made an overall of 30% gain ,0
so many important things going on at once ,0
"@KelliMiura Yes!  WOOHOO!!  Happy Aloha Friday, by the way!  ",0
Nothing to eat in my house except Filipino food. ,0
@bramzo yeah haha and who's going for the trip?  cool idea though! we should make a #twoot event! like #twink #twoot,0
"ate marocan couscous without meat... so delicious  with lots of chick peas, and raisins ",0
"@spgreenlaw Sorry bout that! I swear, these typos are Freudian. And slippery. Great to see you back on Twitter, mate. You were missed. ",0
@ladyofsalzburg yup! I tried connecting to media centre wifi yday but that wasn't working either  lol,0
@charltonbrooker Today's Grauniad article: best. title. ever. ,0
Have to go make lunches for tomorrow. Right when I wanted to watch the movie ,0
@shellz420 Ya it should be fun. Lil bus is going 2  I love her!,0
Waiting to hear from @DeAyrian to see if we are going to see up. Wishin @Villegas146 was home already ,0
If you've never experienced La Crosse County on the back of a Harley you should!! Best day ever yesterday! Library all day/night now  ,0
is missing you so much already and is so sad that things couldnt be different ,0
@GOttaviani Can.t wait to hear your remix  btw us: lovin' all your remixes,0
Yep the boredum has now hit ,0
"Damaged my car, I'm so pissed off about that :/ ",0
"@joshuamilane no dumb questions, honestly ",0
yeahhh Orlando  &amp; naw Lakers won't stop them either. via NBA on http://www.tnt.tv/sports/nba/playoffs09,0
"Oh, do I love your choice in music, @MsKittyCullen  ? http://blip.fm/~4ojza",0
@haavards whaaaaao! ,0
Why is it I never get enough sleep going into a Sunday morning? ,0
Ugg... finally got a #HansensSD shot uploaded to the www.HansensLovesSanDiego.com photo contest but it's not showing  ,0
going out for dinner with Lee!! ,0
@ppittman feeling better - did nothing yesterday but lay around.   hate i missed the youth leader polar bear swim   gotta love youth!,0
I don't like to play games ,0
"boo, no new york minute to illegally download ",0
"@Reagh4 hehe i'm doing just fiiiiine!!! i am soooo tired though, bed time ",0
@paulieseow hahahahahah i can easily make ice milo but its just not the same ,0
im goin to bed since my dad yelled at me to get to bed over an hour ago. ,0
At the bp office. ,0
@Ceithi why? ,0
"@christft http://twitpic.com/4hiyh - aww, this picture is so cute  Hope is stops for the time you start playing! ;)",0
@JadoreMarmite Excellent - hope you have a good day ,0
@mary_alli_miki kids graduating 2012 dont have to take SAT subject tests... ,0
"@RustyRogers If I like them, I will buy them honest ",0
Is it Friday? Am I on the computer? It must be #lofnotc ,0
"OK well you have the erotic part down, just my humble opinion, . . . so who needs a plot  Seriously sounds interesting keep me posted!",0
@haleyshope Sorry about your visuals being irritated ,0
cinnamon and spice oatmeal reminds me of elises house  yum,0
"@JoelMadden I soo wanted to see that movie because I love Jennifer Aniston, but I refuse to watch it because I know he dies ",0
@melza31 i haven even got the other ones. thats bad ,0
(Clearly the child was raised with good partying genetics and grew into a proficient adult!  ),0
My hair is blonde and orange. . . The red is fading since i've bleached it. ,0
"would like to enjoy the sun, but also dont want to get out of bed. siopa wedyn ",0
"gwetting ready for work, night guy needed to call out so i have to do an extra night shift to cover, sucks much. ",0
exhausted more than usual this morning. ,0
@gregjames http://twitpic.com/4gz4i - Wish I were there  have a good one X,0
whos watching live chat ?  im getting school off for it,0
Lalala....bored at work and wondering why nobody will talk to me today ,0
6months&lt;3 hanging with trevor tonight ,0
the beach with kelsi and soon to be edicia ,0
@tsarnick yep - they have been losing tho... ,0
Just missed the train we got up at 5 to catch  !,0
Off to work in an hour oh yay. Gunna roast to death ,0
I'm home. I'm sick.   Today I don't go to school.,0
"If you have a Windows Mobile phone, download Twikini, it's awesome and super Mobile friendly.  Finally found one that works. Yayyy.",0
Shot a chrome shotgun and a 9mm today- I shot a small target over 20 yds away with the 9 mm ,0
also: Someone find me a freakin job ,0
i'm sad....problems with my girlfriend....  ,0
I wish I was chillin with @karahhh before she leaves ,0
"@EJeterNY22 I am very sad that u said u were with ur best friends in the entire world, but I wasn't there with yall  I guess i'm not a BFF",0
On the balcony at Kensingtons in the sun ,0
Walkinq around santa monica w/ tha cuzzo   [tina__.$$$),0
"Feels sorry for @luishandshake , his album got leaked ",0
"I may not know spanish fluently, but I know subtitles ",0
